0,54620,43523,16
1,52694,42750,16
2,53253,43024,16
3,54925,42624,16
4,54973,43980,16
5,52967,42955,16
6,55143,40238,16
7,53071,44896,16
8,55710,44219,16
9,54459,43964,16
10,54467,44351,16
11,53570,41898,16
12,55155,43399,16
13,54051,41019,16
14,55335,44023,16
15,54449,42872,16
16,53399,42273,16
17,54241,43580,16
18,56000,41710,16
19,53204,42630,16
20,54524,42904,16
21,55665,44100,16
22,55829,40780,16
23,54059,42096,16
24,53106,42771,16
25,54427,43777,16
26,55368,41828,16
27,53927,45077,16
28,55278,44081,16
29,55909,41497,16
30,53344,42929,16
31,55095,42443,16
32,55645,43363,16
33,55718,43777,16
34,57115,44424,16
35,54963,44875,16
36,54483,43594,16
37,54543,44843,16
38,54263,39356,16
39,53992,42499,16
40,54729,40311,16
41,55013,44589,16
42,53332,43782,16
43,52627,41645,16
44,57103,40709,16
45,54352,42520,16
46,50478,42084,16
47,54849,41733,16
48,53055,42310,16
49,55191,42127,16
50,51936,41784,16
51,54594,44345,16
52,52164,42650,16
53,56302,42288,16
54,52913,44156,16
55,53697,46311,16
56,53582,40916,16
57,52993,40890,16
58,54222,43822,16
59,52221,43490,16
60,55062,44521,16
61,52460,42366,16
62,54341,45492,16
63,52195,42091,16
64,53141,41774,16
65,53476,41355,16
66,54256,44048,16
67,56036,42102,16
68,54916,42689,16
69,53420,44299,16
70,54924,42079,16
71,56208,41204,16
72,53855,42912,16
73,55078,42668,16
74,52975,43407,16
75,52526,43275,16
76,56191,42928,16
77,56569,44022,16
78,53730,42300,16
79,56749,45529,16
80,55281,42586,16
81,56338,39718,16
82,52456,43210,16
83,55388,42905,16
84,55983,42644,16
85,54325,45723,16
86,52346,41845,16
87,52745,42741,16
88,54393,42416,16
89,53106,42336,16
90,56285,41221,16
91,54064,41409,16
92,53703,44027,16
93,54179,45588,16
94,55395,42014,16
95,53023,46128,16
96,56830,40997,16
97,57981,42287,16
98,52898,41098,16
99,54307,42992,16
100,55303,44416,16
101,52517,43287,16
102,53727,41735,16
103,55346,40987,16
104,53531,43995,16
105,54225,40013,16
106,54111,43711,16
107,55977,44177,16
108,55227,44206,16
109,52351,45876,16
110,49952,42514,16
111,55911,44667,16
112,55825,42139,16
113,53832,43983,16
114,54353,42453,16
115,50548,44199,16
116,54329,44001,16
117,54691,42918,16
118,54026,42248,16
119,54140,42328,16
120,54032,42111,16
121,54556,42397,16
122,55092,43404,16
123,54417,42391,16
124,57398,41217,16
125,55169,42237,16
126,53973,44112,16
127,53795,43670,16
128,52409,41340,16
129,51167,45741,16
130,56804,43627,16
131,56299,42413,16
132,55062,43027,16
133,54716,43766,16
134,54943,41966,16
135,57196,43284,16
136,54033,40367,16
137,56416,42968,16
138,56087,43599,16
139,54414,44613,16
140,52304,42213,16
141,57416,43226,16
142,54876,42500,16
143,52495,41064,16
144,54272,43145,16
145,55984,40501,16
146,53322,41799,16
147,55053,43347,16
148,54308,42602,16
149,54091,44335,16
150,50545,49343,16
151,50711,50227,16
152,49983,48300,16
153,51327,46829,16
154,53980,49207,16
155,52846,50052,16
156,51816,47204,16
157,51421,49806,16
158,49762,47210,16
159,51564,50111,16
160,51541,48433,16
161,54602,50309,16
162,51116,48104,16
163,53307,51015,16
164,51683,49283,16
165,51485,48750,16
166,52477,50139,16
167,52872,50375,16
168,54275,48580,16
169,51460,49224,16
170,52073,50583,16
171,50778,50832,16
172,52994,49958,16
173,52103,49204,16
174,51076,50440,16
175,49868,50597,16
176,51122,48724,16
177,53609,48195,16
178,50862,48277,16
179,50697,47557,16
180,52531,50046,16
181,51759,49073,16
182,50162,50113,16
183,51046,51417,16
184,52256,47563,16
185,54748,47435,16
186,51069,50726,16
187,53561,46928,16
188,50745,51221,16
189,51125,52196,16
190,49630,48514,16
191,53771,49411,16
192,50498,50993,16
193,52768,50430,16
194,51476,50875,16
195,50128,50117,16
196,49685,48605,16
197,49164,46821,16
198,51674,48858,16
199,50230,49055,16
200,53145,48166,16
201,50617,48690,16
202,53365,47853,16
203,53322,49129,16
204,52899,49148,16
205,53498,48141,16
206,50423,47832,16
207,51377,48123,16
208,50843,49836,16
209,51344,48631,16
210,52620,47208,16
211,53300,49981,16
212,53300,50101,16
213,51333,48502,16
214,52533,48519,16
215,49164,49656,16
216,52172,50246,16
217,52323,49316,16
218,49154,48565,16
219,50651,49838,16
220,50835,50099,16
221,53742,49907,16
222,50691,50499,16
223,51354,46853,16
224,50952,49346,16
225,52105,49253,16
226,52045,48784,16
227,51808,47875,16
228,51536,50378,16
229,52080,46732,16
230,51189,50434,16
231,51798,48228,16
232,51985,49754,16
233,53241,53420,16
234,52899,48633,16
235,54090,49415,16
236,51910,50787,16
237,51162,51612,16
238,52155,50267,16
239,49469,49205,16
240,51308,49630,16
241,50307,51082,16
242,50059,45731,16
243,50244,48477,16
244,48977,47710,16
245,48661,50836,16
246,51554,51790,16
247,51397,50323,16
248,52757,50130,16
249,52164,47191,16
250,51089,48855,16
251,52166,48385,16
252,52613,50446,16
253,51235,49140,16
254,50455,50713,16
255,52393,49486,16
256,51011,48580,16
257,51294,48648,16
258,52558,50207,16
259,53182,51978,16
260,53694,51985,16
261,50822,48480,16
262,50663,49713,16
263,49538,51625,16
264,53264,48831,16
265,51545,48362,16
266,51808,52179,16
267,53242,51473,16
268,49352,49577,16
269,51610,48965,16
270,48381,48106,16
271,48715,49479,16
272,50929,50250,16
273,50452,48945,16
274,52903,49650,16
275,52902,50105,16
276,50369,49615,16
277,51003,48693,16
278,51586,49170,16
279,52214,50324,16
280,51815,49375,16
281,50015,49385,16
282,49968,44951,16
283,51274,51159,16
284,50139,48240,16
285,51568,48212,16
286,52094,49427,16
287,53771,49868,16
288,52696,51309,16
289,51353,50271,16
290,52110,48679,16
291,53065,49559,16
292,51243,49471,16
293,49158,47569,16
294,51589,53212,16
295,50716,50226,16
296,52917,51056,16
297,52046,47422,16
298,50183,48147,16
299,49685,50701,16
300,59637,45811,16
301,60147,45082,16
302,60025,50540,16
303,62099,45862,16
304,62457,44344,16
305,60734,45976,16
306,61654,45375,16
307,62737,46856,16
