0,9.802,10.132,13
1,10.35,9.768,13
2,10.098,9.988,13
3,9.73,9.91,13
4,9.754,10.43,13
5,9.836,9.902,13
6,10.238,9.866,13
7,9.53,9.862,13
8,10.154,9.82,13
9,9.336,10.456,13
10,9.378,10.21,13
11,9.712,10.264,13
12,9.638,10.208,13
13,9.518,9.956,13
14,10.236,9.91,13
15,9.4,10.086,13
16,10.196,9.746,13
17,10.138,9.828,13
18,10.062,10.26,13
19,10.394,9.984,13
20,10.284,10.348,13
21,9.706,9.978,13
22,9.906,10.588,13
23,10.356,9.198,13
24,9.954,9.704,13
25,9.796,10.378,13
26,10.386,10.608,13
27,10.41,9.912,13
28,10.172,10.598,13
29,10.286,9.712,13
30,9.932,10.234,13
31,10.298,9.948,13
32,10.352,9.932,13
33,9.848,10.328,13
34,10.514,10.498,13
35,9.944,9.934,13
36,9.92,10.022,13
37,9.908,10.606,13
38,10.182,9.99,13
39,10.256,9.25,13
40,12.04,10.028,13
41,12.082,10.044,13
42,12.4,10.156,13
43,11.988,9.926,13
44,12.34,9.918,13
45,12.228,9.978,13
46,12.348,10.488,13
47,12.044,9.358,13
48,11.736,10.122,13
49,12.35,9.798,13
50,11.246,10.122,13
51,12.276,10.99,13
52,12.374,10.018,13
53,12.53,10,13
54,12.27,9.792,13
55,12.364,10.176,13
56,12.458,10.18,13
57,11.952,9.682,13
58,11.772,9.924,13
59,11.502,10.008,13
60,12.134,9.482,13
61,11.628,10.286,13
62,12.064,9.616,13
63,11.906,9.82,13
64,11.736,10.29,13
65,12.114,10.904,13
66,11.59,9.712,13
67,12.648,9.814,13
68,12.164,11.018,13
69,12.22,9.796,13
70,11.846,9.634,13
71,11.808,10.058,13
72,12.096,9.846,13
73,11.594,10.078,13
74,12.252,9.938,13
75,11.998,9.676,13
76,11.894,10.012,13
77,12.274,9.936,13
78,12.176,10.364,13
79,12.104,10.388,13
80,11.372,11.466,13
81,10.94,11.482,13
82,11.084,11.554,13
83,11.232,11.374,13
84,11.22,11.64,13
85,10.962,11.75,13
86,11.014,11.746,13
87,11.524,10.982,13
88,11.012,11.364,13
89,11.2,11.062,13
90,11.626,11.894,13
91,11.23,11.728,13
92,11.144,11.91,13
93,11.106,11.868,13
94,11.53,11.918,13
95,11.21,11.114,13
