0,9.802,10.132,16
1,10.35,9.768,16
2,10.098,9.988,16
3,9.73,9.91,16
4,9.754,10.43,16
5,9.836,9.902,16
6,10.238,9.866,16
7,9.53,9.862,16
8,10.154,9.82,16
9,9.336,10.456,16
10,9.378,10.21,16
11,9.712,10.264,16
12,9.638,10.208,16
13,9.518,9.956,16
14,10.236,9.91,16
15,9.4,10.086,16
16,10.196,9.746,16
17,10.138,9.828,16
18,10.062,10.26,16
19,10.394,9.984,16
20,10.284,10.348,16
21,9.706,9.978,16
22,9.906,10.588,16
23,10.356,9.198,16
24,9.954,9.704,16
25,9.796,10.378,16
26,10.386,10.608,16
27,10.41,9.912,16
28,10.172,10.598,16
29,10.286,9.712,16
30,9.932,10.234,16
31,10.298,9.948,16
32,10.352,9.932,16
33,9.848,10.328,16
34,10.514,10.498,16
35,9.944,9.934,16
36,9.92,10.022,16
37,9.908,10.606,16
38,10.182,9.99,16
39,10.256,9.25,16
40,12.04,10.028,16
41,12.082,10.044,16
42,12.4,10.156,16
43,11.988,9.926,16
44,12.34,9.918,16
45,12.228,9.978,16
46,12.348,10.488,16
47,12.044,9.358,16
48,11.736,10.122,16
49,12.35,9.798,16
50,11.246,10.122,16
51,12.276,10.99,16
52,12.374,10.018,16
53,12.53,10,16
54,12.27,9.792,16
55,12.364,10.176,16
56,12.458,10.18,16
57,11.952,9.682,16
58,11.772,9.924,16
59,11.502,10.008,16
60,12.134,9.482,16
61,11.628,10.286,16
62,12.064,9.616,16
63,11.906,9.82,16
64,11.736,10.29,16
65,12.114,10.904,16
66,11.59,9.712,16
67,12.648,9.814,16
68,12.164,11.018,16
69,12.22,9.796,16
70,11.846,9.634,16
71,11.808,10.058,16
72,12.096,9.846,16
73,11.594,10.078,16
74,12.252,9.938,16
75,11.998,9.676,16
76,11.894,10.012,16
77,12.274,9.936,16
78,12.176,10.364,16
79,12.104,10.388,16
80,11.372,11.466,15
81,10.94,11.482,15
82,11.084,11.554,15
83,11.232,11.374,15
84,11.22,11.64,15
85,10.962,11.75,15
86,11.014,11.746,15
87,11.524,10.982,15
88,11.012,11.364,15
89,11.2,11.062,15
90,11.626,11.894,15
91,11.23,11.728,15
92,11.144,11.91,15
93,11.106,11.868,15
94,11.53,11.918,15
95,11.21,11.114,15
96,10.746,11.702,15
97,11.154,11.692,15
98,11.412,11.924,15
99,10.948,11.532,15
100,10.988,12.298,15
101,10.96,11.392,15
102,11.656,11.346,15
103,11.178,12.062,15
104,11.368,11.56,15
105,11.264,11.724,15
106,11.554,11.576,15
107,10.974,11.114,15
108,11.12,11.634,15
109,11.51,12.052,15
110,10.95,11.402,15
111,11.864,12.406,15
112,11.198,10.854,15
113,11.65,11.496,15
114,11.248,11.722,15
115,11.602,11.888,15
116,11.424,11.454,15
117,11.312,11.718,15
118,10.736,11.68,15
119,11.56,11.798,15
120,10.028,12.268,15
121,9.282,11.976,15
122,9.178,11.53,15
123,9.954,12.398,15
124,9.622,11.558,15
125,9.914,11.844,15
126,9.07,11.092,15
127,10.578,11.354,15
128,9.582,12.14,15
129,9.622,11.528,15
130,9.35,11.71,15
131,10.234,11.974,15
132,8.986,12.31,15
133,9.438,12.11,15
134,9.592,12.012,15
135,9.666,11.88,15
136,9.364,12.012,15
137,9.71,11.772,15
138,9.992,11.836,15
139,9.916,12.028,15
140,9.382,12.226,15
141,9.808,12.23,15
142,9.272,12.152,15
143,9.392,11.18,15
144,9.28,11.976,15
145,9.848,11.632,15
146,9.322,11.514,15
147,9.718,11.95,15
148,9.12,11.76,15
149,8.978,12.37,15
150,10.072,12.202,15
151,9.966,11.822,15
152,9.506,11.648,15
153,9.702,11.536,15
154,9.45,11.96,15
155,9.916,11.962,15
156,9.96,11.538,15
157,9.014,11.744,15
158,9.024,11.846,15
159,10.296,11.61,15
160,7.87,10.838,14
161,8.164,10.534,15
162,8.214,10.62,15
163,8.166,10.698,15
164,8.05,10.746,15
165,7.978,11.13,15
166,8.08,10.992,15
167,8.472,11.082,15
168,8.494,10.584,15
169,8.354,10.38,15
170,8.096,10.714,15
171,7.882,10.832,14
172,7.908,11.346,15
173,7.814,10.872,14
174,8.28,10.104,15
175,8.082,10.676,15
176,8.068,10.118,15
177,8.116,10.698,15
178,8.042,10.79,15
179,8.096,10.878,15
180,8.124,10.932,15
181,8.632,11.124,15
182,8.27,10.716,15
183,7.622,10.148,15
184,8.198,11.398,15
185,8.582,11.064,15
186,7.942,11.076,15
187,8.004,10.574,15
188,8.504,11.378,15
189,8.118,11.012,15
190,7.874,11.296,15
191,7.668,10.924,14
192,7.966,10.72,15
193,7.94,10.996,15
194,7.988,11.228,15
195,8.164,11.112,15
196,8.386,10.772,15
197,8.248,10.994,15
198,8.286,10.734,15
199,8.224,10.316,15
200,7.976,9.578,15
201,7.876,8.796,15
202,8.172,9.01,15
203,8.068,9.202,15
204,8.416,8.654,15
205,8.71,8.458,15
206,8.056,8.434,15
207,7.304,9.266,15
208,8.118,8.608,15
209,7.616,9.446,15
210,8.092,8.956,15
211,8.368,8.968,15
212,8.022,9.334,15
213,8.32,9.062,15
214,7.832,8.952,15
215,7.704,8.672,15
216,8.236,9.108,15
217,8.37,8.904,15
218,8.352,8.896,15
219,8.046,9.228,15
220,7.71,9.538,15
221,8.534,8.55,15
222,7.996,9.172,15
223,8.046,9.204,15
224,8.622,9.174,15
225,7.776,8.898,15
226,8.226,9.038,15
227,7.904,9.194,15
228,7.874,8.856,15
229,7.992,8.952,15
230,8.262,9.468,15
231,8.088,9.294,15
232,8.034,9.792,15
233,8.352,9.016,15
234,7.85,9.334,15
235,8.404,9.366,15
236,7.892,8.808,15
237,8.202,9.232,15
238,7.668,9.026,15
239,8.242,9.308,15
240,9.432,8.61,13
241,10.066,8.19,13
242,9.146,8.044,15
243,9.662,7.866,13
244,9.6,7.874,13
245,8.618,8.552,15
246,9.334,7.658,13
247,9.424,7.83,13
248,8.892,8.166,15
249,9.386,7.746,13
250,9.878,8.054,13
251,9.558,7.948,13
252,9.222,8.002,15
253,9.52,8.282,13
254,9.76,7.932,13
255,9.568,8.052,13
256,9.736,7.552,13
257,9.584,8.478,13
258,9.358,8.242,13
259,9.404,7.79,13
260,9.458,8.54,13
261,9.482,7.766,13
262,8.844,8.024,15
263,9.29,8.472,13
264,9.274,7.566,13
265,9.11,8.014,15
266,9.542,7.688,13
267,9.432,8.122,13
268,9.786,8.066,13
269,9.382,7.664,13
270,9.404,8.228,13
271,9.146,8.158,15
272,9.622,8.004,13
273,10.286,7.892,13
274,9.43,7.676,13
275,9.44,8.058,13
276,9.788,7.684,13
277,9.586,7.91,13
278,9.694,7.448,13
279,9.576,7.866,13
280,11.442,8.688,16
281,11.466,8.558,16
282,10.674,8.936,16
283,11.23,8.126,16
284,11.614,8.588,16
285,11.59,8.496,16
286,11.536,7.586,16
287,11.638,8.266,16
288,11.16,8.43,16
289,10.904,8.532,16
290,11.284,8.742,16
291,11.25,8.192,16
292,10.84,8.218,12
293,11.798,8.836,16
294,11.51,8.094,16
295,10.932,7.796,16
296,11.404,8.206,16
297,11.088,8.326,16
298,11.334,8.17,16
299,11.272,8.394,16
300,11.59,8.408,16
301,11.212,8.516,16
302,11.566,8.024,16
303,11.246,8.584,16
304,11.252,8.566,16
305,10.78,8.294,12
306,11.04,8.322,16
307,11.198,7.886,16
308,11.168,8.262,16
309,11.88,8.08,16
310,11.356,8.586,16
311,11.182,8.342,16
312,10.836,8.664,16
313,11.696,8.906,16
314,11.282,8.28,16
315,10.718,8.534,16
316,10.444,8.684,16
317,11.124,8.618,16
318,11.392,8.94,16
319,11.212,8.308,16
320,16.674,9.638,11
321,16.162,10.302,11
322,16.612,10.218,11
323,16.1,9.702,11
324,16.404,10.072,11
325,15.93,10.106,11
326,16.128,9.888,11
327,16.41,10.188,11
328,15.982,9.92,11
329,16.224,10.02,11
330,16.296,9.458,11
331,16.586,10.174,11
332,16.314,10.716,11
333,16.278,9.452,11
334,16.622,9.652,11
335,16.22,9.494,11
336,16.626,10.162,11
337,16.982,10.596,11
338,16.27,10.128,11
339,16.202,9.7,11
340,16.532,9.776,11
341,17.124,9.726,11
342,16.47,9.698,11
343,16.004,10.28,11
344,16.366,9.796,11
345,16.268,9.522,11
346,16.13,9.748,11
347,16.67,10.498,11
348,16.488,10.542,11
349,16.57,10.21,11
350,16.456,10.112,11
351,16.482,9.986,11
352,16.584,9.754,11
353,16.1,9.93,11
354,16.226,9.67,11
355,16.448,9.566,11
356,16.572,9.624,11
357,16.436,9.41,11
358,16.502,9.98,11
359,16.418,9.966,11
360,14.362,14.644,10
361,14.138,14.63,10
362,14.064,15.072,10
363,13.692,14.958,10
364,14.238,15.296,10
365,13.73,15.128,10
366,13.952,14.868,10
367,13.986,14.77,10
368,13.916,14.996,10
369,13.874,14.954,10
370,14.168,15.276,10
371,14.278,15.152,10
372,14.098,14.9,10
373,13.764,15.212,10
374,13.948,14.218,10
375,14.13,14.838,10
376,13.362,14.932,10
377,13.546,14.844,10
378,14.13,15.11,10
379,13.816,14.602,10
380,14.386,14.686,10
381,13.786,14.726,10
382,14.204,14.822,10
383,13.856,15.206,10
384,14.074,14.384,10
385,13.68,14.988,10
386,14.204,14.976,10
387,13.388,15.39,9
388,13.708,15.048,10
389,14.114,15.366,10
390,14.4,15.04,10
391,14.194,15.04,10
392,13.888,15.436,10
393,13.958,15.322,10
394,13.922,14.802,10
395,13.652,14.602,10
396,14.294,14.996,10
397,13.81,14.526,10
398,13.408,15.34,9
399,13.834,14.778,10
400,8.826,16.474,8
401,8.33,16.488,8
402,8.468,16.378,8
403,8.904,15.846,8
404,8.662,16.354,8
405,8.684,16.776,8
406,8.33,16.066,8
407,8.904,16.402,8
408,8.778,16.486,8
409,8.81,16.458,8
410,8.398,16.576,8
411,8.542,15.918,8
412,9.064,16.456,8
413,9.152,16.094,8
414,8.614,15.908,8
415,8.566,17.012,8
416,8.12,16.11,8
417,8.844,16.026,8
418,8.398,16.282,8
419,8.808,15.59,8
420,8.502,16.166,8
421,8.942,16.19,8
