0,31.95,7.95,2
1,31.15,7.3,2
2,30.45,6.65,2
3,29.7,6,2
4,28.9,5.55,2
5,28.05,5,2
6,27.2,4.55,2
7,26.35,4.15,2
8,25.4,3.85,2
9,24.6,3.6,2
10,23.6,3.3,2
11,22.75,3.15,2
12,21.85,3.05,2
13,20.9,3,2
14,20,2.9,2
15,19.1,3,2
16,18.2,3.2,2
17,17.3,3.25,2
18,16.55,3.5,2
19,15.7,3.7,2
20,14.85,4.1,2
21,14.15,4.4,2
22,13.4,4.75,2
23,12.7,5.2,2
24,12.05,5.65,2
25,11.45,6.15,2
26,10.9,6.65,2
27,10.3,7.25,2
28,9.7,7.85,2
29,9.35,8.35,2
30,8.9,9.05,2
31,8.55,9.65,2
32,8.15,10.35,2
33,7.95,10.95,2
34,7.75,11.7,2
35,7.55,12.35,2
36,7.45,13,2
37,7.35,13.75,2
38,7.3,14.35,2
39,7.35,14.95,2
40,7.35,15.75,2
41,7.55,16.35,2
42,7.7,16.95,2
43,7.8,17.55,2
44,8.05,18.15,2
45,8.3,18.75,2
46,8.65,19.3,2
47,8.9,19.85,2
48,9.3,20.3,2
49,9.65,20.8,2
50,10.2,21.25,2
51,10.6,21.65,2
52,11.1,22.15,2
53,11.55,22.45,2
54,11.95,22.7,2
55,12.55,23,2
56,13.05,23.2,2
57,13.45,23.4,2
58,14,23.55,2
59,14.55,23.6,2
60,15.1,23.75,2
61,15.7,23.75,2
62,16.15,23.85,2
63,16.7,23.8,2
64,17.15,23.75,2
65,17.75,23.75,2
66,18.2,23.6,2
67,18.65,23.5,2
68,19.1,23.35,2
69,19.6,23.15,2
70,20,22.95,2
71,20.4,22.7,2
72,20.7,22.55,2
73,21,22.15,2
74,21.45,21.95,2
75,21.75,21.55,2
76,22,21.25,2
77,22.25,21,2
78,22.5,20.7,2
79,22.65,20.35,2
80,22.75,20.05,2
81,22.9,19.65,2
82,23,19.35,2
83,23.1,19,2
84,23.15,18.65,2
85,23.2,18.25,2
86,23.2,18.05,2
87,23.2,17.8,2
88,23.1,17.45,2
89,23.05,17.15,2
90,22.9,16.9,2
91,22.85,16.6,2
92,22.7,16.4,2
93,22.6,16.2,2
94,22.55,16.05,2
95,22.4,15.95,2
96,22.35,15.8,2
97,22.2,15.65,2
98,22.15,15.55,2
99,22,15.4,2
100,21.9,15.3,2
101,21.85,15.25,2
102,21.75,15.15,2
103,21.65,15.05,2
104,21.55,15,2
105,21.5,14.9,2
106,19.35,31.65,2
107,20.35,31.45,2
108,21.35,31.1,2
109,22.25,30.9,2
110,23.2,30.45,2
111,23.95,30.05,2
112,24.9,29.65,2
113,25.6,29.05,2
114,26.35,28.5,2
115,27.15,27.9,2
116,27.75,27.35,2
117,28.3,26.6,2
118,28.95,25.85,2
119,29.5,25.15,2
120,29.95,24.45,2
121,30.4,23.7,2
122,30.6,22.9,2
123,30.9,22.1,2
124,31.25,21.3,2
125,31.35,20.55,2
126,31.5,19.7,2
127,31.55,18.9,2
128,31.65,18.15,2
129,31.6,17.35,2
130,31.45,16.55,2
131,31.3,15.8,2
132,31.15,15.05,2
133,30.9,14.35,2
134,30.6,13.65,2
135,30.3,13,2
136,29.9,12.3,2
137,29.5,11.75,2
138,29,11.15,2
139,28.5,10.6,2
140,28,10.1,2
141,27.55,9.65,2
142,26.9,9.1,2
143,26.25,8.8,2
144,25.7,8.4,2
145,25.15,8.05,2
146,24.5,7.75,2
147,23.9,7.65,2
148,23.15,7.4,2
149,22.5,7.3,2
150,21.9,7.1,2
151,21.25,7.05,2
152,20.5,7,2
153,19.9,6.95,2
154,19.25,7.05,2
155,18.75,7.1,2
156,18.05,7.25,2
157,17.5,7.35,2
158,16.9,7.6,2
159,16.35,7.8,2
160,15.8,8.05,2
161,15.4,8.35,2
162,14.9,8.7,2
163,14.45,8.9,2
164,13.95,9.3,2
165,13.6,9.65,2
166,13.25,10.1,2
167,12.95,10.55,2
168,12.65,10.9,2
169,12.35,11.4,2
170,12.2,11.75,2
171,11.95,12.2,2
172,11.8,12.65,2
173,11.75,13.05,2
174,11.55,13.6,2
175,11.55,14,2
176,11.55,14.35,2
177,11.55,14.7,2
178,11.6,15.25,2
179,11.65,15.7,2
180,11.8,16.05,2
181,11.85,16.5,2
182,12,16.75,2
183,12.15,17.2,2
184,12.3,17.6,2
185,12.55,17.85,2
186,12.8,18.05,2
187,13.1,18.4,2
188,13.3,18.6,2
189,13.55,18.85,2
190,13.8,19.05,2
191,14.15,19.25,2
192,14.45,19.5,2
193,14.85,19.55,2
194,15,19.7,2
195,15.25,19.7,2
196,15.55,19.85,2
197,15.95,19.9,2
198,16.2,19.9,2
199,16.55,19.9,2
200,16.85,19.9,2
201,17.2,19.9,2
202,17.4,19.8,2
203,17.65,19.75,2
204,17.8,19.7,2
205,18,19.6,2
206,18.2,19.55,2
